id,lat,lon
84,-67.27084218099992,18.361826454000038
85,-67.2626007099999,18.343812572000047
86,-67.2527742339999,18.329337017000057
87,-67.23690628299994,18.29986180800006
88,-67.21882878499991,18.295573695000087
89,-67.1965115289999,18.291338513000085
90,-67.18708248599995,18.272772528000075
91,-67.17119829599994,18.22487028200004
92,-67.15846512199994,18.213957881000056
93,-67.15185783099992,18.203392396000083
94,-67.15753586199992,18.19173440900005
95,-67.16590894699993,18.184074226000064
96,-67.17369544199994,18.176174221000053
97,-67.1837782849999,18.139945037000075
98,-67.18324455999993,18.107688841000083
99,-67.19387679699992,18.097302159000037
100,-67.18974067499994,18.080609646000084
101,-67.18569259899994,18.07042742100009
102,-67.19540025899994,18.06376811800004
103,-67.2021340469999,18.05435783100006
104,-67.20287512399995,18.035716432000072
105,-67.19007559899995,18.030314326000052
106,-67.17686926999994,18.03270091400009
107,-67.16722571499992,18.027899481000077
108,-67.16319739499994,18.02252838700008
109,-67.16649329299992,18.01504140800006
110,-67.17422441299993,18.01117584800005
111,-67.18333899599992,18.00853099200009
112,-67.19050045499995,18.004828192000048
113,-67.21434917099992,17.994143776000044
114,-67.2147711799999,17.966335022000067
115,-67.20961020999994,17.95688978800007
116,-67.19507325399991,17.935682387000043
117,-67.18419235399995,17.935072253000044
118,-67.19122136399994,17.957993996000084
119,-67.1804672479999,17.966118460000075
120,-67.15855980099991,17.95456875600007
121,-67.12401282499991,17.95115794500009
122,-67.11196855399993,17.949611721000053
123,-67.09732011599993,17.952866929000038
124,-67.08092200399994,17.96124909100007
125,-67.06700598899994,17.97256094000005
126,-67.0527129699999,17.968166438000083
127,-67.02852830299992,17.968537713000046
128,-67.00595940199992,17.964910772000053
129,-66.98570716099994,17.96385325700004
130,-66.96324622299994,17.941066799000055
131,-66.94912675699993,17.93121979400007
132,-66.93040930899991,17.92914459800005
133,-66.92992102799991,17.938625393000052
134,-66.92821204299992,17.94554271000004
135,-66.92422441299993,17.949611721000053
136,-66.91901607999995,17.950140692000048
137,-66.90782630099994,17.94920482000009
138,-66.89264889199995,17.95066966400009
139,-66.86148027299993,17.949611721000053
140,-66.84056555899991,17.95270416900007
141,-66.8176977199999,17.95897044500009
142,-66.79796301999994,17.969305731000077
143,-66.7864477199999,17.98436107000009
144,-66.8001195949999,17.98436107000009
145,-66.8001195949999,17.991848049000055
146,-66.78746497299994,17.999335028000075
147,-66.77403723899994,18.00218333500004
148,-66.76512610599991,17.99803294500009
149,-66.76593990799995,17.98436107000009
150,-66.72496497299994,17.98436107000009
151,-66.69497636599993,17.973089911000045
152,-66.68740800699993,17.97134023600006
153,-66.64659583199995,17.976629950000074
154,-66.62938391799992,17.975165106000077
155,-66.62254798099991,17.96385325700004
156,-66.61530514199995,17.966742255000042
157,-66.60826575399994,17.97134023600006
158,-66.59251868399991,17.96356842700004
159,-66.58063717399995,17.96580638200004
160,-66.57042395699995,17.972357489000046
161,-66.5598852199999,17.97752513200004
162,-66.52700761599993,17.979315497000073
163,-66.51252193899995,17.98200104400007
164,-66.50196912099995,17.98711535600006
165,-66.48779985999994,17.98885369700008
166,-66.46914628799993,17.992661851000037
167,-66.45213782499991,17.982163804000038
168,-66.43590247299994,17.964016018000052
169,-66.41649329299992,17.949611721000053
170,-66.39614824099993,17.94725169500009
171,-66.36766516799992,17.966009833000044
172,-66.34447180899991,17.97134023600006
173,-66.32811438699991,17.972316799000055
174,-66.31916256399995,17.970363674000055
175,-66.30663001199991,17.96385325700004
176,-66.30138098899994,17.958197333000044
177,-66.29771887899994,17.95140208500004
178,-66.29259192599994,17.945746161000045
179,-66.28307044199994,17.943426825000074
180,-66.25552324099993,17.940659898000092
181,-66.24136308499993,17.937323309000078
182,-66.22988847599993,17.94041575700004
183,-66.21043860599991,17.957098700000074
184,-66.20116126199991,17.950506903000075
185,-66.19701087099992,17.94440338700008
186,-66.19957434799994,17.939601955000057
187,-66.21043860599991,17.93659088700008
188,-66.20982825399994,17.93187083500004
189,-66.20856686099995,17.92914459800005
190,-66.20421301999994,17.92291901200008
191,-66.19627844999991,17.92772044500009
192,-66.18663489499994,17.928615627000056
193,-66.17560787699995,17.928208726000037
194,-66.16323808499993,17.92914459800005
195,-66.10464433499993,17.958929755000042
196,-66.08409583199995,17.96385325700004
197,-66.05357825399994,17.96312083500004
198,-66.04653886599993,17.96385325700004
199,-66.01707923099991,17.975083726000037
200,-66.00499426999994,17.97752513200004
201,-65.98452714799993,17.97565338700008
202,-65.96165930899991,17.97101471600007
203,-65.93911699099993,17.970526434000078
204,-65.88717781499992,17.98772697900006
205,-65.84974571799995,18.009711121000066
206,-65.83026947699994,18.026906814000085
207,-65.84048417899993,18.056341864000046
208,-65.8352758449999,18.06248607000009
209,-65.81216386599993,18.067287502000056
210,-65.80699622299994,18.07029857000009
211,-65.79314209199993,18.087630827000055
212,-65.7902891789999,18.113972511000043
213,-65.75487219999991,18.16624583500004
214,-65.73753821499992,18.18268463700008
215,-65.72101803299995,18.189846096000053
216,-65.70128333199995,18.194240627000056
217,-65.68297278599994,18.202826239000046
218,-65.66551673099991,18.20844147300005
219,-65.6487347719999,18.200131146000047
220,-65.63683059899995,18.198096500000077
221,-65.62723464499993,18.20592874400006
222,-65.63699476699992,18.21857009900009
223,-65.63336336299994,18.22918349400004
224,-65.62221824399995,18.22926327600004
225,-65.61244261999991,18.214503295000043
226,-65.60353254999995,18.215270496000073
227,-65.60211212299993,18.223753350000038
228,-65.5917638869999,18.230884786000047
229,-65.60377320799995,18.246339934000048
230,-65.60658699899994,18.25360994600004
231,-65.60370190899994,18.262860527000043
232,-65.61759110999992,18.256343797000056
233,-65.62580318899995,18.259833075000074
234,-65.63292395699995,18.266913153000075
235,-65.62881425699993,18.27920156500005
