id,lat,lon
141,53.58266452746389,34.0068239290853
142,53.560587217929,33.99946482590701
143,53.52585225092747,33.978859337007805
144,53.51142840869801,33.9650242230326
145,53.50554112615538,33.947951103658966
146,53.496121474087175,33.92970052777679
147,53.473455436298025,33.92381324523416
148,53.423413534685665,33.92440197348844
149,53.41369951849032,33.92145833221713
150,53.39191657308257,33.91233304427604
151,53.38190819276008,33.90997813125898
152,53.37042799180196,33.912038680148896
153,53.302135514307395,33.943830005879136
154,53.2732878298485,33.969734049066716
155,53.21824173807488,34.03213924401862
156,53.1923376948873,34.0477405427566
157,53.10373409262067,34.06775730340155
158,53.03867962052456,34.0980768084961
159,52.97774624620831,34.13663850915037
160,52.91887342078198,34.188446595525534
161,52.88973137219594,34.208757720297626
162,52.84822603027038,34.22583083967126
163,52.804954503582024,34.23848849713792
164,52.782288465792874,34.24937996984178
165,52.77228008547041,34.26321508381699
166,52.77846173214016,34.284703665097595
167,52.79376866675102,34.297950050818514
168,52.875896258220735,34.33445120258284
169,53.00541647415869,34.441894108985906
170,53.03249797385479,34.475157255351775
171,53.049865457355565,34.511952771243244
172,53.05369219100828,34.63352515574863
173,53.063111843076484,34.64883209035946
174,53.084894788484235,34.64471099257963
175,53.15789709201289,34.603205650654075
176,53.17614766789504,34.58937053667887
177,53.192632059014414,34.551986292533144
178,53.213531912040764,34.5431553687192
179,53.23855286284697,34.54256664046494
180,53.25974708000044,34.54668773824477
181,53.26857800381438,34.551397564278886
182,53.2835905742981,34.56287776523703
183,53.29330459049345,34.56847068365252
184,53.32951137813066,34.58083397699207
185,53.33745920956321,34.58524943889904
186,53.354826693063984,34.59201981382307
187,53.40339677404069,34.587309987788956
188,53.423413534685665,34.58907617255173
189,53.44490211596627,34.613214030976536
190,53.459325958195706,34.69475289419202
191,53.47139488740811,34.72566112754083
192,53.53497753886856,34.77393684439042
193,53.60268128810884,34.78894941487414
194,53.75310135707312,34.7913043278912
195,53.81256291075371,34.80896617551909
196,53.83758386155992,34.80984926790049
197,53.9044045184188,34.79395360503537
198,53.93001419747927,34.793070512654
199,53.97358008829474,34.80572817012066
200,54.08426100009626,34.8852064844462
201,54.2370359820776,34.969983353060115
202,54.51756499523407,35.049461667385685
203,54.58732929336426,35.081252993115896
204,54.651795037206114,35.12099215027868
205,54.71390586803088,35.170445323636784
206,54.77631106298281,35.21018448079957
207,54.843426083968836,35.22843505668172
208,55.04094441327419,35.23343924684298
209,55.084804668216805,35.24256453478404
210,55.24405566099503,35.306735914498745
211,55.37681388233142,35.315272474185576
212,55.394770094086454,35.321748484982464
213,55.43009378934224,35.339410332610356
214,55.54813380432205,35.356189087856876
215,55.62761211864759,35.3517736259499
216,55.64704015103828,35.35913272912819
217,55.662052721522,35.369435473577795
218,55.696493324396414,35.38591986469717
219,55.71209462313439,35.39769442978243
220,55.73034519901654,35.4353730380553
221,55.7318170196522,35.474817831090945
222,55.73888175870337,35.509847162219614
223,55.774205453959155,35.53427938477154
224,55.83749374129246,35.54458212922114
225,55.85338940415758,35.55105814001803
226,55.911379137202516,35.609342237190106
227,55.94464228356841,35.63377445974203
228,55.98114343533274,35.64584338895443
229,56.165415378917146,35.657617954039694
230,56.20662635671559,35.65261376387846
231,56.23959513895434,35.6305364543436
232,56.250486611658204,35.60787041655445
233,56.244010600861316,35.59079729718081
234,56.232236035776054,35.574018541934294
235,56.22605438910628,35.55105814001803
236,56.232236035776054,35.52692028159325
237,56.248131698641146,35.52221045555913
238,56.268148459286095,35.52633155333896
239,56.28728212754967,35.527509009847506
240,56.304943975177565,35.518972450160675
241,56.32790437709383,35.50278242316844
242,56.34792113773878,35.48423748315915
243,56.35616333329847,35.46922491267543
244,56.35822388218838,35.46098271711574
245,56.36793789838373,35.44744196726768
246,56.36999844727367,35.441260320597934
247,56.368526626638015,35.40799717423204
248,56.36999844727367,35.39769442978243
249,56.394430669825596,35.36237073452665
250,56.435347283496895,35.34735816404293
251,56.481268087329425,35.3405877891189
252,56.52130160861935,35.32881322403364
253,56.55427039085808,35.30496972973597
254,56.57781952102863,35.27553331702279
255,56.61696994993713,35.19782118746002
256,56.63698671058208,35.16838477474687
257,56.74737325825646,35.06888969977635
258,56.77327730144404,35.0506391238942
259,56.79506024685179,35.02915054261359
260,56.82243611067503,34.966745347661686
261,56.841569778938606,34.94084130447408
262,56.86717945799904,34.92288509271904
263,56.89897078372928,34.91788090255781
264,56.908390435797486,34.908166886362466
265,56.89985387611068,34.88373466381054
266,56.86717945799904,34.82427311012995
267,56.86217526783781,34.806022534247774
268,56.86511890910913,34.78806632249274
269,56.87924838721145,34.767755197720675
270,56.89808769134788,34.75745245327104
271,56.94606904407033,34.743322975168724
272,56.960198522172675,34.72772167643075
273,56.96049288629979,34.7112372853114
274,56.94636340819747,34.6788572313269
275,56.9428310386719,34.66266720433467
276,56.94783522883313,34.64265044368972
